,v,t,p,ws,ws-sd,ghi,ghi-sd
2021-09-18 14:40:00+03:00,9.36,31.36,2.92,1.2,0.9,277.4,16.3
2021-09-18 14:50:00+03:00,7.53,30.82,1.89,1.1,0.9,223.2,8.9
2021-09-18 15:00:00+03:00,6.83,30.22,1.55,1.7,1.4,190.0,52.7
2021-09-18 15:10:00+03:00,2.56,26.53,0.22,4.2,1.8,61.5,20.3
2021-09-18 15:20:00+03:00,1.76,21.51,0.1,2.9,1.8,61.8,42.4
2021-09-18 15:30:00+03:00,8.0,20.07,2.13,2.1,1.2,234.9,37.2
2021-09-18 15:40:00+03:00,9.12,22.33,2.77,2.0,1.1,256.8,17.1
2021-09-18 15:50:00+03:00,8.12,23.77,2.2,1.2,0.8,234.7,7.5
2021-09-18 16:00:00+03:00,7.04,24.74,1.65,0.8,0.7,179.0,25.2
2021-09-18 16:10:00+03:00,6.93,24.82,1.6,0.8,0.6,215.5,13.2
2021-09-18 16:20:00+03:00,7.45,25.33,1.85,1.0,0.7,220.5,2.3
2021-09-18 16:30:00+03:00,10.68,25.48,3.8,1.6,0.7,345.4,92.5
2021-09-18 16:40:00+03:00,16.72,29.85,9.32,1.0,0.7,396.3,60.0
2021-09-18 16:50:00+03:00,11.52,29.34,4.42,1.0,0.6,254.2,68.3
2021-09-18 17:00:00+03:00,15.11,29.36,7.61,1.5,0.9,373.7,52.7
2021-09-18 17:10:00+03:00,8.32,28.2,2.31,1.5,0.8,150.2,50.4
2021-09-18 17:20:00+03:00,3.95,24.28,0.52,1.4,0.7,102.5,10.2
2021-09-18 17:30:00+03:00,4.55,23.59,0.69,0.8,0.6,129.8,4.9
2021-09-18 17:40:00+03:00,5.18,24.41,0.89,0.8,0.6,158.5,31.3
2021-09-18 17:50:00+03:00,11.31,26.48,4.26,1.2,0.7,299.1,40.6
2021-09-18 18:00:00+03:00,7.4,27.23,1.83,1.6,0.9,127.8,81.2
2021-09-18 18:10:00+03:00,1.91,23.26,0.12,1.1,0.7,38.1,4.5
2021-09-18 18:20:00+03:00,1.34,21.68,0.06,0.4,0.3,31.1,0.6
2021-09-18 18:30:00+03:00,1.25,21.15,0.05,0.4,0.3,32.4,7.5
2021-09-18 18:40:00+03:00,1.42,20.9,0.07,0.4,0.2,33.1,11.1
2021-09-18 18:50:00+03:00,0.85,20.38,0.02,0.3,0.1,24.8,2.4
2021-09-18 19:00:00+03:00,0.87,20.02,0.03,0.7,0.3,22.5,2.6
2021-09-18 19:10:00+03:00,0.54,19.9,0.01,0.8,0.5,11.8,3.3
2021-09-18 19:20:00+03:00,0.26,19.54,0.0,0.9,0.5,5.4,1.2
2021-09-18 19:30:00+03:00,0.14,19.26,0.0,1.0,0.7,2.0,1.4
2021-09-18 19:40:00+03:00,0.03,18.9,0.0,1.0,0.7,0.0,0.0
2021-09-18 19:50:00+03:00,0.0,18.54,0.0,0.5,0.3,0.0,0.0
2021-09-18 20:00:00+03:00,0.0,17.89,0.0,0.4,0.2,0.0,0.0
2021-09-18 20:10:00+03:00,0.0,17.72,0.0,0.4,0.2,0.0,0.0
2021-09-18 20:20:00+03:00,0.0,17.16,0.0,0.5,0.3,0.0,0.0
2021-09-18 20:30:00+03:00,0.0,16.96,0.0,0.6,0.4,0.0,0.0
2021-09-18 20:40:00+03:00,0.0,17.3,0.0,1.3,0.7,0.0,0.0
2021-09-18 20:50:00+03:00,0.0,17.39,0.0,1.3,0.8,0.0,0.0
2021-09-18 21:00:00+03:00,0.0,17.32,0.0,0.7,0.5,0.0,0.0
2021-09-18 21:10:00+03:00,0.0,16.83,0.0,1.0,0.6,0.0,0.0
2021-09-18 21:20:00+03:00,0.0,16.83,0.0,0.9,0.6,0.0,0.0
2021-09-18 21:30:00+03:00,0.0,16.48,0.0,0.6,0.4,0.0,0.0
2021-09-18 21:40:00+03:00,0.0,16.31,0.0,1.1,0.5,0.0,0.0
2021-09-18 21:50:00+03:00,0.0,16.5,0.0,1.2,0.5,0.0,0.0
2021-09-18 22:00:00+03:00,0.0,16.59,0.0,1.3,0.6,0.0,0.0
2021-09-18 22:10:00+03:00,0.0,16.63,0.0,1.0,0.6,0.0,0.0
2021-09-18 22:20:00+03:00,0.0,16.27,0.0,0.9,0.5,0.0,0.0
2021-09-18 22:30:00+03:00,0.0,16.21,0.0,1.1,0.6,0.0,0.0
2021-09-18 22:40:00+03:00,0.0,16.24,0.0,0.8,0.5,0.0,0.0
2021-09-18 22:50:00+03:00,0.0,16.11,0.0,0.9,0.5,0.0,0.0
2021-09-18 23:00:00+03:00,0.0,16.13,0.0,0.5,0.4,0.0,0.0
2021-09-18 23:10:00+03:00,0.0,15.5,0.0,0.3,0.1,0.0,0.0
2021-09-18 23:20:00+03:00,0.0,15.25,0.0,1.3,1.0,0.0,0.0
2021-09-18 23:30:00+03:00,0.0,16.13,0.0,1.7,0.7,0.0,0.0
2021-09-18 23:40:00+03:00,0.0,16.21,0.0,1.1,0.5,0.0,0.0
2021-09-18 23:50:00+03:00,0.0,16.14,0.0,1.6,0.6,0.0,0.0
2021-09-19 00:00:00+03:00,0.0,16.43,0.0,1.7,0.6,0.0,0.0
2021-09-19 00:10:00+03:00,0.0,16.4,0.0,1.4,0.5,0.0,0.0
2021-09-19 00:20:00+03:00,0.0,16.32,0.0,0.5,0.4,0.0,0.0
2021-09-19 00:30:00+03:00,0.0,15.87,0.0,1.6,1.3,0.0,0.0
2021-09-19 00:40:00+03:00,0.0,15.51,0.0,2.3,0.6,0.0,0.0
2021-09-19 00:50:00+03:00,0.0,16.06,0.0,1.2,0.8,0.0,0.0
2021-09-19 01:00:00+03:00,0.0,15.86,0.0,0.5,0.3,0.0,0.0
2021-09-19 01:10:00+03:00,0.0,16.54,0.0,0.5,0.3,0.0,0.0
2021-09-19 01:20:00+03:00,0.0,17.21,0.0,0.8,0.6,0.0,0.0
2021-09-19 01:30:00+03:00,0.0,17.59,0.0,0.9,0.6,0.0,0.0
2021-09-19 01:40:00+03:00,0.0,17.82,0.0,1.2,0.6,0.0,0.0
2021-09-19 01:50:00+03:00,0.0,18.08,0.0,1.2,0.7,0.0,0.0
2021-09-19 02:00:00+03:00,0.0,18.11,0.0,1.0,0.6,0.0,0.0
2021-09-19 02:10:00+03:00,0.0,17.98,0.0,0.8,0.5,0.0,0.0
2021-09-19 02:20:00+03:00,0.0,17.84,0.0,1.1,0.6,0.0,0.0
2021-09-19 02:30:00+03:00,0.0,17.53,0.0,1.5,0.7,0.0,0.0
2021-09-19 02:40:00+03:00,0.0,17.1,0.0,1.3,0.8,0.0,0.0
2021-09-19 02:50:00+03:00,0.0,17.04,0.0,1.2,0.6,0.0,0.0
2021-09-19 03:00:00+03:00,0.0,16.78,0.0,1.6,0.9,0.0,0.0
2021-09-19 03:10:00+03:00,0.0,17.09,0.0,1.5,0.9,0.0,0.0
2021-09-19 03:20:00+03:00,0.0,16.9,0.0,1.5,0.8,0.0,0.0
2021-09-19 03:30:00+03:00,0.0,17.03,0.0,1.1,0.8,0.0,0.0
2021-09-19 03:40:00+03:00,0.0,16.96,0.0,1.9,0.8,0.0,0.0
2021-09-19 03:50:00+03:00,0.0,16.94,0.0,1.4,0.8,0.0,0.0
2021-09-19 04:00:00+03:00,0.0,16.7,0.0,1.1,0.7,0.0,0.0
2021-09-19 04:10:00+03:00,0.0,16.56,0.0,2.0,0.8,0.0,0.0
2021-09-19 04:20:00+03:00,0.0,16.61,0.0,1.5,0.9,0.0,0.0
2021-09-19 04:30:00+03:00,0.0,16.35,0.0,1.8,0.9,0.0,0.0
2021-09-19 04:40:00+03:00,0.0,16.33,0.0,1.2,0.9,0.0,0.0
2021-09-19 04:50:00+03:00,0.0,15.96,0.0,0.8,0.6,0.0,0.0
2021-09-19 05:00:00+03:00,0.0,15.62,0.0,1.3,1.1,0.0,0.0
2021-09-19 05:10:00+03:00,0.0,16.21,0.0,1.2,0.7,0.0,0.0
2021-09-19 05:20:00+03:00,0.0,16.09,0.0,1.2,0.7,0.0,0.0
2021-09-19 05:30:00+03:00,0.0,15.74,0.0,0.8,0.7,0.0,0.0
2021-09-19 05:40:00+03:00,0.0,15.44,0.0,0.6,0.5,0.0,0.0
2021-09-19 05:50:00+03:00,0.0,15.62,0.0,1.3,0.6,0.0,0.0
2021-09-19 06:00:00+03:00,0.0,15.83,0.0,1.2,0.7,0.0,0.0
2021-09-19 06:10:00+03:00,0.0,15.57,0.0,0.8,0.6,0.0,0.0
2021-09-19 06:20:00+03:00,0.0,14.94,0.0,0.4,0.3,0.0,0.0
2021-09-19 06:30:00+03:00,0.0,14.3,0.0,0.7,0.5,0.0,0.0
2021-09-19 06:40:00+03:00,0.0,14.53,0.0,0.8,0.6,0.0,0.0
2021-09-19 06:50:00+03:00,0.0,14.66,0.0,0.4,0.2,0.0,0.0
2021-09-19 07:00:00+03:00,0.04,14.01,0.0,0.5,0.4,1.0,1.2
2021-09-19 07:10:00+03:00,0.15,14.47,0.0,1.4,0.8,5.5,1.5
2021-09-19 07:20:00+03:00,0.34,14.95,0.0,1.0,0.7,13.5,3.9
2021-09-19 07:30:00+03:00,0.6,15.16,0.01,1.0,0.6,30.2,5.5
2021-09-19 07:40:00+03:00,1.03,15.28,0.04,1.5,1.1,53.6,7.8
2021-09-19 07:50:00+03:00,1.67,15.49,0.09,0.3,0.1,82.1,8.2
2021-09-19 08:00:00+03:00,2.49,16.47,0.21,0.4,0.2,108.0,6.9
2021-09-19 08:10:00+03:00,3.45,17.49,0.4,0.8,0.6,132.8,8.2
2021-09-19 08:20:00+03:00,4.65,17.96,0.72,1.2,0.7,162.3,9.7
2021-09-19 08:30:00+03:00,6.27,19.04,1.31,1.6,0.9,204.0,15.0
2021-09-19 08:40:00+03:00,8.29,20.66,2.29,1.8,0.9,252.5,17.8
2021-09-19 08:50:00+03:00,8.37,22.27,2.34,0.9,0.6,216.2,42.4
2021-09-19 09:00:00+03:00,6.16,22.09,1.26,1.0,0.7,140.1,30.0
2021-09-19 09:10:00+03:00,8.31,21.83,2.3,0.5,0.4,243.4,31.3
2021-09-19 09:20:00+03:00,10.38,24.56,3.59,0.6,0.5,283.9,50.4
2021-09-19 09:30:00+03:00,12.17,25.54,4.94,1.0,0.6,307.5,48.3
2021-09-19 09:40:00+03:00,14.69,26.82,7.19,1.0,0.8,373.9,31.3
2021-09-19 09:50:00+03:00,15.32,27.15,7.82,1.3,0.9,399.6,34.1
2021-09-19 10:00:00+03:00,16.36,28.64,8.92,1.2,0.8,416.7,37.2
2021-09-19 10:10:00+03:00,17.42,29.71,10.12,1.4,0.6,482.6,34.1
2021-09-19 10:20:00+03:00,17.5,31.92,10.21,0.5,0.3,455.6,25.2
2021-09-19 10:30:00+03:00,17.88,33.66,10.66,0.8,0.6,521.3,31.3
2021-09-19 10:40:00+03:00,16.88,35.01,9.5,0.6,0.4,445.9,37.2
2021-09-19 10:50:00+03:00,15.98,32.64,8.51,1.0,0.6,440.8,88.6
2021-09-19 11:00:00+03:00,18.93,33.83,11.94,0.8,0.6,551.1,68.3
2021-09-19 11:10:00+03:00,16.87,33.92,9.49,1.1,0.6,431.9,88.6
2021-09-19 11:20:00+03:00,15.77,31.78,8.29,1.0,0.6,429.6,68.3
2021-09-19 11:30:00+03:00,18.4,32.95,11.29,1.0,0.7,539.3,50.4
2021-09-19 11:40:00+03:00,18.01,35.53,10.81,0.8,0.6,487.9,136.6
2021-09-19 11:50:00+03:00,15.69,34.89,8.21,0.6,0.4,567.8,155.5
2021-09-19 12:00:00+03:00,17.8,35.4,10.56,0.9,0.5,554.1,155.5
2021-09-19 12:10:00+03:00,19.39,37.53,12.53,0.8,0.6,659.8,92.5
2021-09-19 12:20:00+03:00,19.7,41.54,12.94,0.6,0.4,734.3,17.1
2021-09-19 12:30:00+03:00,19.14,44.02,12.21,0.7,0.5,641.8,100.8
2021-09-19 12:40:00+03:00,17.54,42.55,10.26,0.8,0.6,394.7,193.1
2021-09-19 12:50:00+03:00,18.6,41.63,11.53,0.4,0.2,469.7,184.9
2021-09-19 13:00:00+03:00,9.58,35.91,3.06,0.4,0.2,224.5,81.2
2021-09-19 13:10:00+03:00,13.0,32.02,5.63,0.5,0.4,307.1,92.5
2021-09-19 13:20:00+03:00,16.59,35.06,9.17,0.4,0.2,411.1,169.6
2021-09-19 13:30:00+03:00,7.6,33.83,1.93,0.6,0.4,203.1,14.4
2021-09-19 13:40:00+03:00,14.01,32.56,6.54,0.4,0.3,479.7,162.4
2021-09-19 13:50:00+03:00,19.6,41.16,12.81,0.8,0.6,684.8,44.3
2021-09-19 14:00:00+03:00,19.71,40.55,12.95,1.0,0.6,695.1,42.4
2021-09-19 14:10:00+03:00,19.84,40.6,13.12,1.4,0.9,697.5,12.1
2021-09-19 14:20:00+03:00,19.84,39.51,13.12,1.9,0.7,664.7,84.8
2021-09-19 14:30:00+03:00,18.28,40.73,11.14,0.9,0.6,554.5,229.7
2021-09-19 14:40:00+03:00,15.33,36.68,7.83,1.3,0.7,425.2,169.6
2021-09-19 14:50:00+03:00,12.39,33.94,5.12,0.8,0.5,446.8,201.7
2021-09-19 15:00:00+03:00,19.77,37.96,13.03,0.8,0.6,487.5,210.6
2021-09-19 15:10:00+03:00,5.74,33.68,1.1,0.9,0.6,135.1,16.3
2021-09-19 15:20:00+03:00,4.09,28.81,0.56,0.7,0.5,101.5,8.9
2021-09-19 15:30:00+03:00,4.76,27.55,0.76,0.4,0.3,148.3,62.6
2021-09-19 15:40:00+03:00,9.16,25.28,2.8,0.7,0.5,257.0,55.0
2021-09-19 15:50:00+03:00,7.98,26.82,2.12,0.8,0.4,200.3,25.2
2021-09-19 16:00:00+03:00,9.27,29.13,2.86,0.3,0.1,237.3,21.2
2021-09-19 16:10:00+03:00,7.95,30.52,2.11,0.3,0.0,194.6,8.5
2021-09-19 16:20:00+03:00,6.35,29.79,1.34,0.3,0.1,138.1,23.1
2021-09-19 16:30:00+03:00,4.2,28.13,0.59,0.3,0.0,149.4,77.8
2021-09-19 16:40:00+03:00,8.59,27.0,2.46,0.4,0.3,191.7,71.3
2021-09-19 16:50:00+03:00,3.97,24.53,0.53,1.0,0.6,105.2,16.3
2021-09-19 17:00:00+03:00,5.97,25.2,1.19,1.1,0.8,134.8,22.1
2021-09-19 17:10:00+03:00,4.47,25.34,0.67,0.4,0.3,118.6,6.9
2021-09-19 17:20:00+03:00,3.58,25.15,0.43,0.8,0.5,89.1,13.2
2021-09-19 17:30:00+03:00,1.98,24.87,0.13,0.4,0.3,39.5,10.2
2021-09-19 17:40:00+03:00,0.93,23.49,0.03,1.3,0.9,18.1,3.9
2021-09-19 17:50:00+03:00,0.5,20.81,0.01,2.0,1.1,10.3,1.0
2021-09-19 18:00:00+03:00,0.46,19.27,0.01,2.3,1.0,13.4,5.5
2021-09-19 18:10:00+03:00,2.52,19.19,0.21,2.1,0.7,98.3,46.2
2021-09-19 18:20:00+03:00,5.33,20.51,0.95,2.3,0.7,134.7,35.7
2021-09-19 18:30:00+03:00,4.9,21.02,0.8,2.0,1.0,132.0,18.6
2021-09-19 18:40:00+03:00,3.27,21.69,0.36,0.8,0.6,72.9,13.7
2021-09-19 18:50:00+03:00,1.35,20.41,0.06,1.1,0.8,35.8,14.4
2021-09-19 19:00:00+03:00,0.88,19.61,0.03,1.9,0.8,21.4,3.2
2021-09-19 19:10:00+03:00,0.52,19.28,0.01,0.6,0.4,12.0,2.0
2021-09-19 19:20:00+03:00,0.26,18.31,0.0,0.7,0.4,6.1,1.4
2021-09-19 19:30:00+03:00,0.11,17.8,0.0,0.5,0.4,2.6,1.0
2021-09-19 19:40:00+03:00,0.03,17.7,0.0,0.9,0.5,0.2,0.4
2021-09-19 19:50:00+03:00,0.0,17.67,0.0,0.4,0.2,0.0,0.0
2021-09-19 20:00:00+03:00,0.0,17.27,0.0,0.3,0.1,0.0,0.0
2021-09-19 20:10:00+03:00,0.0,17.03,0.0,1.5,0.9,0.0,0.0
2021-09-19 20:20:00+03:00,0.0,18.38,0.0,1.6,0.6,0.0,0.0
2021-09-19 20:30:00+03:00,0.0,18.37,0.0,1.9,0.5,0.0,0.0
2021-09-19 20:40:00+03:00,0.0,18.17,0.0,2.8,0.6,0.0,0.0
2021-09-19 20:50:00+03:00,0.0,17.62,0.0,2.5,0.6,0.0,0.0
2021-09-19 21:00:00+03:00,0.0,17.54,0.0,2.9,0.6,0.0,0.0
2021-09-19 21:10:00+03:00,0.0,17.22,0.0,2.6,0.7,0.0,0.0
2021-09-19 21:20:00+03:00,0.0,17.04,0.0,2.3,0.5,0.0,0.0
2021-09-19 21:30:00+03:00,0.0,17.13,0.0,2.0,0.8,0.0,0.0
2021-09-19 21:40:00+03:00,0.0,17.04,0.0,1.9,0.6,0.0,0.0
2021-09-19 21:50:00+03:00,0.0,17.02,0.0,3.4,0.6,0.0,0.0
2021-09-19 22:00:00+03:00,0.0,16.52,0.0,3.3,0.6,0.0,0.0
2021-09-19 22:10:00+03:00,0.0,16.46,0.0,3.3,0.6,0.0,0.0
2021-09-19 22:20:00+03:00,0.0,16.57,0.0,1.4,0.9,0.0,0.0
2021-09-19 22:30:00+03:00,0.0,16.01,0.0,0.4,0.2,0.0,0.0
2021-09-19 22:40:00+03:00,0.0,15.36,0.0,0.3,0.0,0.0,0.0
2021-09-19 22:50:00+03:00,0.0,15.1,0.0,0.3,0.0,0.0,0.0
2021-09-19 23:00:00+03:00,0.0,14.83,0.0,0.3,0.1,0.0,0.0
2021-09-19 23:10:00+03:00,0.0,14.87,0.0,0.4,0.2,0.0,0.0
2021-09-19 23:20:00+03:00,0.0,15.14,0.0,0.6,0.4,0.0,0.0
2021-09-19 23:30:00+03:00,0.0,14.81,0.0,0.3,0.1,0.0,0.0
2021-09-19 23:40:00+03:00,0.0,14.45,0.0,0.3,0.0,0.0,0.0
2021-09-19 23:50:00+03:00,0.0,14.36,0.0,0.3,0.0,0.0,0.0
2021-09-20 00:00:00+03:00,0.0,14.12,0.0,0.3,0.0,0.0,0.0
2021-09-20 00:10:00+03:00,0.0,14.53,0.0,0.4,0.2,0.0,0.0
2021-09-20 00:20:00+03:00,0.0,14.73,0.0,0.3,0.1,0.0,0.0
2021-09-20 00:30:00+03:00,0.0,14.69,0.0,0.3,0.1,0.0,0.0
2021-09-20 00:40:00+03:00,0.0,14.43,0.0,0.3,0.0,0.0,0.0
2021-09-20 00:50:00+03:00,0.0,14.1,0.0,0.3,0.1,0.0,0.0
2021-09-20 01:00:00+03:00,0.0,14.62,0.0,0.5,0.4,0.0,0.0
2021-09-20 01:10:00+03:00,0.0,14.85,0.0,1.0,0.7,0.0,0.0
2021-09-20 01:20:00+03:00,0.0,15.35,0.0,1.1,0.7,0.0,0.0
2021-09-20 01:30:00+03:00,0.0,15.33,0.0,0.9,0.6,0.0,0.0
2021-09-20 01:40:00+03:00,0.0,15.32,0.0,0.8,0.5,0.0,0.0
2021-09-20 01:50:00+03:00,0.0,15.3,0.0,0.7,0.5,0.0,0.0
2021-09-20 02:00:00+03:00,0.0,15.24,0.0,1.9,0.7,0.0,0.0
2021-09-20 02:10:00+03:00,0.0,14.62,0.0,1.8,0.5,0.0,0.0
2021-09-20 02:20:00+03:00,0.0,14.33,0.0,0.4,0.3,0.0,0.0
2021-09-20 02:30:00+03:00,0.0,13.98,0.0,0.3,0.0,0.0,0.0
2021-09-20 02:40:00+03:00,0.0,13.61,0.0,0.3,0.1,0.0,0.0
2021-09-20 02:50:00+03:00,0.0,13.91,0.0,0.4,0.3,0.0,0.0
2021-09-20 03:00:00+03:00,0.0,14.26,0.0,0.8,0.5,0.0,0.0
2021-09-20 03:10:00+03:00,0.0,14.23,0.0,0.4,0.2,0.0,0.0
2021-09-20 03:20:00+03:00,0.0,13.61,0.0,0.3,0.0,0.0,0.0
2021-09-20 03:30:00+03:00,0.0,13.56,0.0,0.3,0.0,0.0,0.0
2021-09-20 03:40:00+03:00,0.0,13.13,0.0,0.3,0.1,0.0,0.0
2021-09-20 03:50:00+03:00,0.0,12.97,0.0,0.3,0.1,0.0,0.0
2021-09-20 04:00:00+03:00,0.0,13.17,0.0,0.5,0.3,0.0,0.0
2021-09-20 04:10:00+03:00,0.0,13.88,0.0,0.9,0.5,0.0,0.0
2021-09-20 04:20:00+03:00,0.0,13.94,0.0,0.3,0.0,0.0,0.0
2021-09-20 04:30:00+03:00,0.0,13.48,0.0,0.3,0.0,0.0,0.0
2021-09-20 04:40:00+03:00,0.0,13.25,0.0,0.3,0.0,0.0,0.0
2021-09-20 04:50:00+03:00,0.0,12.49,0.0,0.3,0.0,0.0,0.0
2021-09-20 05:00:00+03:00,0.0,12.25,0.0,0.3,0.0,0.0,0.0
2021-09-20 05:10:00+03:00,0.0,13.13,0.0,0.6,0.5,0.0,0.0
2021-09-20 05:20:00+03:00,0.0,14.02,0.0,1.1,0.6,0.0,0.0
2021-09-20 05:30:00+03:00,0.0,14.33,0.0,0.7,0.5,0.0,0.0
2021-09-20 05:40:00+03:00,0.0,13.96,0.0,0.3,0.0,0.0,0.0
2021-09-20 05:50:00+03:00,0.0,13.32,0.0,0.3,0.0,0.0,0.0
2021-09-20 06:00:00+03:00,0.0,13.03,0.0,0.4,0.2,0.0,0.0
2021-09-20 06:10:00+03:00,0.0,13.76,0.0,0.7,0.5,0.0,0.0
2021-09-20 06:20:00+03:00,0.0,14.14,0.0,1.0,0.6,0.0,0.0
2021-09-20 06:30:00+03:00,0.0,13.84,0.0,0.8,0.5,0.0,0.0
2021-09-20 06:40:00+03:00,0.0,13.36,0.0,0.4,0.3,0.0,0.0
2021-09-20 06:50:00+03:00,0.0,13.3,0.0,0.6,0.5,0.1,0.3
2021-09-20 07:00:00+03:00,0.08,13.2,0.0,0.4,0.2,11.9,6.0
2021-09-20 07:10:00+03:00,0.26,13.29,0.0,0.5,0.3,20.2,0.6
2021-09-20 07:20:00+03:00,0.4,13.57,0.01,0.3,0.1,29.2,6.0
2021-09-20 07:30:00+03:00,0.84,13.45,0.02,0.3,0.0,45.3,2.8
2021-09-20 07:40:00+03:00,1.01,13.55,0.03,0.3,0.1,45.2,1.3
2021-09-20 07:50:00+03:00,1.2,13.77,0.05,0.3,0.0,50.3,2.9
2021-09-20 08:00:00+03:00,1.73,14.11,0.1,0.3,0.0,72.2,13.7
2021-09-20 08:10:00+03:00,1.81,14.47,0.11,0.3,0.0,71.0,3.4
2021-09-20 08:20:00+03:00,2.07,14.6,0.14,0.3,0.0,76.5,1.6
2021-09-20 08:30:00+03:00,2.15,14.78,0.15,0.3,0.0,79.7,3.0
2021-09-20 08:40:00+03:00,2.51,15.06,0.21,0.3,0.0,87.4,1.0
2021-09-20 08:50:00+03:00,2.36,15.54,0.19,0.3,0.0,86.4,3.0
2021-09-20 09:00:00+03:00,2.25,15.84,0.17,0.3,0.0,85.7,3.9
2021-09-20 09:10:00+03:00,2.31,16.26,0.18,0.3,0.0,93.9,12.6
2021-09-20 09:20:00+03:00,4.32,17.27,0.62,0.7,0.5,153.8,14.4
2021-09-20 09:30:00+03:00,4.43,17.89,0.65,0.7,0.5,136.7,5.5
2021-09-20 09:40:00+03:00,4.44,18.57,0.66,0.4,0.3,143.5,7.8
2021-09-20 09:50:00+03:00,3.12,18.4,0.32,0.4,0.2,102.4,9.3
2021-09-20 10:00:00+03:00,2.97,18.14,0.29,0.7,0.5,112.3,10.2
2021-09-20 10:10:00+03:00,3.66,18.15,0.45,0.4,0.2,128.8,4.9
2021-09-20 10:20:00+03:00,5.33,19.7,0.95,0.3,0.1,186.6,27.5
2021-09-20 10:30:00+03:00,6.43,21.31,1.38,0.4,0.3,175.6,17.1
2021-09-20 10:40:00+03:00,6.78,21.51,1.53,0.4,0.2,244.8,44.3
2021-09-20 10:50:00+03:00,8.07,24.16,2.17,0.3,0.0,236.8,30.0
2021-09-20 11:00:00+03:00,5.99,23.91,1.2,0.5,0.3,195.2,5.3
2021-09-20 11:10:00+03:00,8.96,23.65,2.68,0.9,0.5,327.9,125.2
2021-09-20 11:20:00+03:00,18.23,29.93,11.08,0.9,0.5,671.5,177.1
2021-09-20 11:30:00+03:00,16.77,32.71,9.37,0.8,0.5,523.8,155.5
2021-09-20 11:40:00+03:00,16.65,31.91,9.24,0.5,0.3,529.2,219.9
2021-09-20 11:50:00+03:00,19.33,36.03,12.45,0.4,0.3,679.8,119.9
2021-09-20 12:00:00+03:00,19.76,40.42,13.02,0.9,0.5,737.8,60.0
2021-09-20 12:10:00+03:00,19.9,40.99,13.2,0.8,0.5,812.2,34.1
2021-09-20 12:20:00+03:00,19.72,43.78,12.96,0.9,0.5,780.4,25.2
2021-09-20 12:30:00+03:00,19.81,42.85,13.08,1.1,0.7,795.4,119.9
2021-09-20 12:40:00+03:00,16.79,37.39,9.4,1.5,1.0,481.0,110.0
2021-09-20 12:50:00+03:00,19.92,36.0,13.23,1.3,0.6,900.2,74.5
2021-09-20 13:00:00+03:00,19.79,44.47,13.05,0.9,0.5,823.8,81.2
2021-09-20 13:10:00+03:00,19.86,44.99,13.15,0.8,0.5,936.3,34.1
2021-09-20 13:20:00+03:00,18.64,47.63,11.58,0.9,0.6,655.8,229.7
2021-09-20 13:30:00+03:00,16.9,38.74,9.52,0.9,0.6,502.6,142.6
2021-09-20 13:40:00+03:00,14.02,34.48,6.55,0.8,0.5,339.4,77.8
2021-09-20 13:50:00+03:00,7.83,30.45,2.04,0.8,0.5,193.9,38.9
2021-09-20 14:00:00+03:00,5.73,27.51,1.09,0.4,0.1,161.5,13.7
2021-09-20 14:10:00+03:00,7.44,28.02,1.85,0.5,0.3,214.6,11.6
2021-09-20 14:20:00+03:00,7.69,28.98,1.97,0.3,0.0,234.9,19.4
2021-09-20 14:30:00+03:00,7.29,29.5,1.77,0.4,0.2,228.1,13.7
2021-09-20 14:40:00+03:00,9.98,29.83,3.32,0.7,0.4,296.0,19.4
2021-09-20 14:50:00+03:00,11.98,30.05,4.78,0.7,0.4,360.3,68.3
2021-09-20 15:00:00+03:00,11.68,31.77,4.55,0.7,0.4,305.0,60.0
2021-09-20 15:10:00+03:00,12.08,31.38,4.86,0.5,0.3,315.1,40.6
2021-09-20 15:20:00+03:00,11.61,31.66,4.49,0.8,0.5,293.1,125.2
2021-09-20 15:30:00+03:00,17.14,33.99,9.79,0.5,0.3,555.2,148.9
2021-09-20 15:40:00+03:00,19.14,40.62,12.21,0.7,0.5,554.5,23.1
2021-09-20 15:50:00+03:00,19.1,38.88,12.16,0.7,0.5,536.4,6.0
2021-09-20 16:00:00+03:00,18.96,39.08,11.98,0.6,0.5,513.6,12.6
2021-09-20 16:10:00+03:00,18.59,39.85,11.52,0.8,0.5,465.3,52.7
2021-09-20 16:20:00+03:00,8.91,35.11,2.65,0.4,0.2,163.6,71.3
2021-09-20 16:30:00+03:00,14.51,34.09,7.02,0.4,0.2,348.0,148.9
2021-09-20 16:40:00+03:00,10.38,33.96,3.59,0.4,0.3,202.1,105.3
2021-09-20 16:50:00+03:00,5.41,30.77,0.98,0.3,0.0,150.8,30.0
2021-09-20 17:00:00+03:00,15.41,34.05,7.92,0.4,0.2,397.1,40.6
2021-09-20 17:10:00+03:00,14.92,36.86,7.42,0.6,0.4,320.0,14.4
2021-09-20 17:20:00+03:00,13.57,36.11,6.14,0.4,0.3,295.8,13.2
2021-09-20 17:30:00+03:00,12.18,34.0,4.95,0.4,0.2,268.2,12.6
2021-09-20 17:40:00+03:00,10.8,33.47,3.89,0.3,0.0,245.1,3.3
2021-09-20 17:50:00+03:00,9.34,32.53,2.91,0.4,0.2,212.8,14.4
2021-09-20 18:00:00+03:00,7.69,31.57,1.97,0.3,0.0,174.0,8.9
2021-09-20 18:10:00+03:00,6.31,31.47,1.33,0.3,0.0,125.6,38.9
